,Unnamed: 0,palabra,tamanyo,threshold,distancia,trie,tiempo,media_trie-distancia,mediana_trie-distancia
613,613,s3afg4ew,35000,5,l,Yes,0.5774543389999849,0.7082737512857104,0.7078371430000061
614,614,s3afg4ew,35000,7,l,Yes,0.9311503270000115,0.8613747442857098,0.8790479899999895
615,615,s3afg4ew,35000,1,i,No,0.7962190620000342,1.2876178195714314,1.102943504999999
616,616,s3afg4ew,35000,2,i,No,1.1716633430000345,1.3991469937142986,1.1737780440000165
617,617,s3afg4ew,35000,4,i,No,1.5661879300000123,1.4589868255714364,1.2439371769999923
618,618,s3afg4ew,35000,5,i,No,1.5491066999999816,1.43326215171428,1.1754543229999967
619,619,s3afg4ew,35000,7,i,No,1.5582897799999955,1.4962867612857178,1.226543595999999
620,620,s3afg4ew,35000,1,d,No,0.776161568999953,1.2142586091428496,1.0005420479999998
621,621,s3afg4ew,35000,2,d,No,1.150523096000029,1.3365794704285747,1.1621159860000034
622,622,s3afg4ew,35000,4,d,No,1.554199213000004,1.394241384857141,1.175630167999998
623,623,s3afg4ew,35000,5,d,No,1.552963061000014,1.3934614190000028,1.1785114990000238
624,624,s3afg4ew,35000,7,d,No,1.549243892999982,1.3955472245714264,1.2584566780000015
625,625,s3afg4ew,35000,1,l,No,0.7825013199999944,1.1933287010000027,0.9926454219999812
626,626,s3afg4ew,35000,2,l,No,1.1970493329999954,1.326110941857144,1.182117204000008
627,627,s3afg4ew,35000,4,l,No,1.5623645699999995,1.375615321428569,1.1861220050000156
628,628,s3afg4ew,35000,5,l,No,1.5588115909999942,1.3870824007142843,1.1802415390000078
629,629,s3afg4ew,35000,7,l,No,1.543035825000004,1.3823574504285818,1.1787221800000225
